Join_Count,TARGET_FID,F_id,F_version,F_created_at,F_updated_at,borocode,boroname,countyfips,nta2020,ntaname,ntaabbrev,ntatype,cdta2020,cdtaname,shape_leng,area_km2,Unique_Key,Created_Date,Closed_Date,Agency,Agency_Name,Problem__formerly_Complaint_Type_,Problem_Detail__formerly_Descriptor_,Additional_Details,Location_Type,Incident_Zip,Incident_Address,Street_Name,Cross_Street_1,Cross_Street_2,Intersection_Street_1,Intersection_Street_2,Address_Type,City,Landmark,Facility_Type,Status,Due_Date,Resolution_Description,Resolution_Action_Updated_Date,Community_Board,Council_District,Police_Precinct,BBL,Borough,X_Coordinate__State_Plane_,Y_Coordinate__State_Plane_,Open_Data_Channel_Type,Park_Facility_Name,Park_Borough,Vehicle_Type,Taxi_Company_Borough,Taxi_Pick_Up_Location,Bridge_Highway_Name,Bridge_Highway_Direction,Road_Ramp,Bridge_Highway_Segment,Latitude,Longitude,Location,Shape_Length,Shape_Area
24,237,row-y2k2-3hnr_bxmx,rv-p8er-mnur_8ns9,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN8381,John F. Kennedy International Airport,JFK,8,QN83,QN83 JFK International Airport (JIA 83 Approximation),107123.911719,18.319559259775442,67924403,02/10/2026 07:05:51 AM,02/10/2026 09:04:00 PM,DOT,Department of Transportation,Street Condition,Pothole,N/A,Street,11430,JOHN F KENNEDY AIRPORT,JOHN F KENNEDY AIRPORT,BEND,AIRTRAIN-HOWARD BCH/JAMAICA LINE,CARGO PLAZA,CARGO SERVICE ROAD,INTERSECTION,QUEENS,JOHN F KENNEDY AIRPORT,N/A,Closed,,The Department of Transportation inspected this complaint and did not find the reported problem.,02/10/2026 09:04:00 PM,83 QUEENS,31,Precinct 113,4142600001,QUEENS,1041051,181462,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.664565797560002,-73.795258553569994,POINT (-73.795258553572 40.664565797556),0.334713730566539,0.001950416588573
1,238,row-2myr-tp3v.qwhs,rv-nb35~buuh_j3fa,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN8491,Jamaica Bay (East),JmcaBy_E,9,QN84,QN84 Jamaica Bay (East) (JIA 84 Approximation),175420.883968,6.495794625421236,65299438,06/18/2025 04:17:00 PM,06/21/2025 07:00:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),WC3,,11693,175-10 CROSS BAY BOULEVARD,CROSS BAY BOULEVARD,JAMAICA BAY WILDLIFE TRL,E 1 RD,,,ADDRESS,FAR ROCKAWAY,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",06/21/2025 07:00:00 PM,84 QUEENS,32,Precinct 100,4151000001,QUEENS,1033439,163846,MOBILE,Unspecified,QUEENS,,,,,,,,40.616259312590003,-73.822824658200005,POINT (-73.8228246582 40.61625931259),0.467207839901968,0.000691277081345
13,239,row-pjfv.ivkw-ns5d,rv-66ij-9dc9_9kmt,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN8492,Jacob Riis Park-Fort Tilden-Breezy Point Tip,JcbRsPk,9,QN84,QN84 Jamaica Bay (East) (JIA 84 Approximation),63381.1042486,4.889882007871530,67534513,01/19/2026 03:40:21 PM,01/22/2026 08:40:00 AM,DOT,Department of Transportation,Street Condition,Pothole,SC,Street,11694,147-99 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,BCH CHNNL DRV EB ET CRONSTON AVE,JACOB RIIS PARK DRWY,BEACH 144 STREET,BEACH CHANNEL DRIVE,INTERSECTION,QUEENS,BEACH  149 STREET,N/A,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,01/22/2026 08:40:00 AM,14 QUEENS,32,Precinct 100,4163230004,QUEENS,1022377,149107,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.575858286120003,-73.862752314480005,POINT (-73.862752314476 40.575858286123),0.209937408381587,0.000519930515196
1035,240,row-wcrf.t37n_x7dz,rv-7drd.hgda_ix3e,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,5,Staten Island,085,SI0101,St. George-New Brighton,StGrg,0,SI01,SI01 North Shore (CD 1 Equivalent),31945.028276,2.462760643288381,67989496,02/13/2026 08:47:00 AM,02/12/2026 03:45:44 PM,DEP,Department of Environmental Protection,Water System,No Water (WNW),WNW,RESIDENTIAL BUILDING,10301,26 FILLMORE STREET,FILLMORE STREET,YORK TER,HIGHVIEW AVE,CARROLL PLACE,NICHOLAS STREET,ADDRESS,STATEN ISLAND,HIGHVIEW AVENUE,N/A,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,01 STATEN ISLAND,49,Precinct 120,5000590060,STATEN ISLAND,959438,174331,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.645140205719997,-74.089409729259998,POINT (-74.089409729264 40.645140205719),0.106245816427793,0.000262182610438
615,241,row-c9h8_r5ry_d8t9,rv-m99v~w9na_k2mx,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,5,Staten Island,085,SI0102,Tompkinsville-Stapleton-Clifton-Fox Hills,Tkvl_Stptn,0,SI01,SI01 North Shore (CD 1 Equivalent),31620.254464,2.252103757285239,67981361,02/13/2026 07:56:00 PM,02/13/2026 11:47:44 AM,DEP,Department of Environmental Protection,Water System,Excessive Water In Basement (WEFB),WEFB,RESIDENTIAL BUILDING,10304,85 OSGOOD AVENUE,OSGOOD AVENUE,GORDON ST,BEND,FRONT STREET,HANNAH STREET,ADDRESS,STATEN ISLAND,MURRAY HULBERT AVENUE,N/A,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,01 STATEN ISLAND,49,Precinct 120,5005600036,STATEN ISLAND,961241,164755,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.618860992229997,-74.082879996779994,POINT (-74.082879996785 40.618860992232),0.099485803980736,0.000239699479308
662,242,row-p9s6-dgax~hqwv,rv-i29z-mic6_9y66,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,5,Staten Island,085,SI0103,Rosebank-Shore Acres-Park Hill,Rsbnk_PkHl,0,SI01,SI01 North Shore (CD 1 Equivalent),35208.6948449,3.274929876503793,67986191,02/13/2026 05:07:48 PM,02/11/2026 09:05:00 PM,HPD,Department of Housing Preservation and Development,ELECTRIC,OUTLET/SWITCH,OUTLET SEALED OR DEFECTIVE,RESIDENTIAL BUILDING,10305,1253 BAY STREET,BAY STREET,CHESTNUT AVE,BELL ST,BELL STREET,WHITE PLAINS AVENUE,ADDRESS,STATEN ISLAND,COURTNEY LOOP,N/A,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,01 STATEN ISLAND,49,Precinct 120,5028310005,STATEN ISLAND,966139,162573,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.612883221700002,-74.065231219200001,POINT (-74.0652312192 40.612883221702),0.113285115069385,0.000348488469615
1182,243,row-67q5.r5ba-cexx,rv-kzs8~4c72_gne7,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,5,Staten Island,085,SI0104,West New Brighton-Silver Lake-Grymes Hill,WstNwBrgtn,0,SI01,SI01 North Shore (CD 1 Equivalent),55177.8673975,7.930091438776910,67985976,02/13/2026 08:47:15 AM,02/13/2026 08:45:41 AM,DOT,Department of Transportation,Street Condition,Pothole,N/A,Street,10301,943 BARD AVENUE,BARD AVENUE,BEMENT AVENUE,OAKLAND AVENUE,OAKLAND AVENUE,BEMENT AVENUE,ADDRESS,STATEN ISLAND,BARD AVENUE,N/A,Open,,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,02/13/2026 08:47:15 AM,01 STATEN ISLAND,49,Precinct 120,5002580061,STATEN ISLAND,954057,165590,UNKNOWN,Unspecified,STATEN ISLAND,,,,,,,,40.621131322389999,-74.108760968690007,POINT (-74.108760968693 40.62113132239),0.175662053412804,0.000844052485898
1079,244,row-iapw_k6rf_ujsw,rv-twwx.b7ta-ccrq,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,5,Staten Island,085,SI0105,Westerleigh-Castleton Corners,Wstrlgh,0,SI01,SI01 North Shore (CD 1 Equivalent),42608.1040117,7.109780302254777,67980034,02/13/2026 10:20:00 AM,02/13/2026 06:04:00 AM,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),SA,RESIDENTIAL BUILDING,10314,781 JEWETT AVENUE,JEWETT AVENUE,KEIBER CT,MARGARETTA CT,COLLEGE AVENUE,MANOR ROAD,ADDRESS,STATEN ISLAND,MANOR ROAD,N/A,Open,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",02/13/2026 06:04:00 AM,01 STATEN ISLAND,50,Precinct 120,5003760009,STATEN ISLAND,947809,164344,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.617687819470000,-74.131260704970003,POINT (-74.131260704966 40.61768781947),0.141696326844118,0.000756617881585
754,245,row-dwrs_xdqx-5cqg,rv-5phj.ynss.7b68,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,5,Staten Island,085,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.1608207,3.366521520739700,67982856,02/13/2026 05:20:00 PM,02/12/2026 02:30:00 PM,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),WA1,RESIDENTIAL BUILDING,10302,1624 CASTLETON AVENUE,CASTLETON AVENUE,BOND ST,CASTLETON AVE,INNIS STREET,ST JOSEPH AVENUE,INTERSECTION,STATEN ISLAND,SLAIGHT STREET,N/A,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,01 STATEN ISLAND,49,Precinct 121,5010950031,STATEN ISLAND,944798,170162,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.633644092079997,-74.142140332240004,POINT (-74.142140332235 40.633644092077),0.127096474653132,0.000358351790867
947,246,row-ur77_s6qm.2zwf,rv-mpr4~s5rp-apuz,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,5,Staten Island,085,SI0107,Mariner's Harbor-Arlington-Graniteville,MrnrsHrbr,0,SI01,SI01 North Shore (CD 1 Equivalent),71332.7003512,8.304528943502065,67984226,02/13/2026 11:59:00 PM,02/13/2026 02:05:14 PM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),WE,RESIDENTIAL BUILDING,10303,88 ARLINGTON AVENUE,ARLINGTON AVENUE,RICHMOND TER,BENJAMIN PL,GOETHALS ROAD NORTH,SOUTH AVENUE,ADDRESS,STATEN ISLAND,SOUTH AVENUE,N/A,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,01 STATEN ISLAND,49,Precinct 121,5012640105,STATEN ISLAND,937784,171937,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.638482064119998,-74.167423011439993,POINT (-74.167423011437 40.638482064117),0.221865297792860,0.000883948925945
2,247,row-n2gz_3si9.8w9y,rv-pu8i-fetr.9c5q,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,5,Staten Island,085,SI0191,Snug Harbor,SngHrbr,9,SI01,SI01 North Shore (CD 1 Equivalent),9028.40258177,0.350091998920645,65396223,06/27/2025 03:17:00 PM,07/10/2025 09:05:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),WC2,,10310,1000 RICHMOND TERRACE,RICHMOND TERRACE,SNUG HARBOR RD,SNUG HARBOR RD,DEVON PLACE,HENDERSON AVENUE,ADDRESS,STATEN ISLAND,,N/A,Closed,,The Department of Environmental Protection investigated this complaint and repaired or replaced the hydrant.,07/10/2025 09:05:00 AM,01 STATEN ISLAND,49,Precinct 120,5000760200,STATEN ISLAND,955180,174312,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.645075102160000,-74.104753283159994,POINT (-74.104753283163 40.645075102158),0.028788575024845,0.000037270608348
1013,248,row-wanf~64bh-qng5,rv-8uz4_7683.vsbn,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,5,Staten Island,085,SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Grsmr_SBch,0,SI02,SI02 Mid-Island (CD 2 Approximation),43110.1442808,7.442701079683501,67987292,02/13/2026 05:19:18 PM,02/13/2026 05:19:18 PM,DOB,Department of Buildings,Electrical,Electrical Wiring Defective/Exposed,WEFB,Street,10305,300 FATHER CAPODANNO BOULEVARD,FATHER CAPODANNO BOULEVARD,GATEWAY DR,TARGEE ST,OLD TOWN ROAD,WILSON STREET,ADDRESS,STATEN ISLAND,ALTER AVENUE,N/A,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,02/13/2026 12:00:00 AM,95 STATEN ISLAND,50,Precinct 122,5035250200,STATEN ISLAND,965446,153971,UNKNOWN,Unspecified,STATEN ISLAND,,,,,,,,40.589271040820002,-74.067703282170001,POINT (-74.067703282169 40.589271040817),0.138830369193803,0.000791773409034
1127,249,row-x2e6~fbkf-9yg3,rv-re4h-h2w3_urzq,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,5,Staten Island,085,SI0202,New Dorp-Midland Beach,NwDrp_MBch,0,SI02,SI02 Mid-Island (CD 2 Approximation),49754.8656472,5.776613813897039,67980355,02/13/2026 06:43:12 PM,02/13/2026 06:43:12 PM,DOT,Department of Transportation,Street Condition,Pothole,WC1,RESIDENTIAL BUILDING,10306,155 BURBANK AVENUE,BURBANK AVENUE,S RAILROAD AVE,EDISON ST,HYLAN BOULEVARD,LINCOLN AVENUE,INTERSECTION,STATEN ISLAND,HYLAN BOULEVARD,N/A,Closed,,The Department of Transportation determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,02/13/2026 06:43:12 PM,02 STATEN ISLAND,50,Precinct 122,5036340025,STATEN ISLAND,955446,149329,UNKNOWN,Unspecified,STATEN ISLAND,,,,,,,,40.576502824270001,-74.103688194409997,POINT (-74.103688194413 40.576502824267),0.161476326493792,0.000614356944790
1620,250,row-bnkt.7c5b.mm94,rv-fd7g-5jxz.irdt,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,5,Staten Island,085,SI0203,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,TdtHl,0,SI02,SI02 Mid-Island (CD 2 Approximation),71383.0338012,17.308777662797741,67982566,02/13/2026 07:00:02 PM,02/13/2026 02:39:00 PM,DOT,Department of Transportation,Street Condition,Defective Hardware,N/A,Street,10308,ARTHUR KILL ROAD,ARTHUR KILL ROAD,ARTHUR KILL ROAD,GREAVES AVENUE,ARTHUR KILL ROAD,GREAVES AVENUE,INTERSECTION,STATEN ISLAND,TODT HILL ROAD,N/A,In Progress,,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,02/13/2026 02:39:00 PM,03 STATEN ISLAND,51,Precinct 122,5007010043,STATEN ISLAND,941417,145464,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.565837490029999,-74.154164998590005,POINT (-74.154164998586 40.565837490031),0.232484085918284,0.001841246346968
1181,251,row-gucu.si8b~neh6,rv-vdd7.nnz5-d8wd,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,5,Staten Island,085,SI0204,New Springville-Willowbrook-Bulls Head-Travis,NwSprngvl,0,SI02,SI02 Mid-Island (CD 2 Approximation),91480.449569,19.452420627894728,67983393,02/13/2026 10:31:54 PM,02/13/2026 01:21:00 PM,HPD,Department of Housing Preservation and Development,ELECTRIC,WIRING,ILLEGAL,RESIDENTIAL BUILDING,10314,199 LEWISTON STREET,LEWISTON STREET,COMMERCE ST,ELSON ST,RICHMOND HILL ROAD,WELLINGTON COURT,ADDRESS,STATEN ISLAND,WINDHAM LOOP,N/A,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,02 STATEN ISLAND,51,Precinct 121,5023900506,STATEN ISLAND,942046,152066,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.583961673970002,-74.151942316000003,POINT (-74.151942315996 40.583961673973),0.284376729872944,0.002069708283641
116,252,row-dmt3_eqjt~jdhi,rv-6488_uzi6.m4mw,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,5,Staten Island,085,SI0291,Freshkills Park (North),FrshklPk_N,9,SI02,SI02 Mid-Island (CD 2 Approximation),44217.7663665,6.334131252399533,67927899,02/09/2026 07:00:00 AM,02/09/2026 11:49:00 PM,DOT,Department of Transportation,Street Condition,Pothole,N/A,Street,10314,RICHMOND AVENUE,RICHMOND AVENUE,RICHMOND AVENUE,DRUMGOOLE ROAD WEST,NOME AVENUE,RICHMOND AVENUE,INTERSECTION,STATEN ISLAND,RICHMOND AVENUE,N/A,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,02/09/2026 11:49:00 PM,02 STATEN ISLAND,51,Precinct 121,5025200001,STATEN ISLAND,938205,154531,UNKNOWN,Unspecified,STATEN ISLAND,,,,,,,,40.590708476430002,-74.165787400669998,POINT (-74.165787400669 40.590708476427),0.137056311418494,0.000673734921633
681,253,row-spam~7kww-chd7,rv-4fhs_dfuy-vvtr,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,5,Staten Island,085,SI0301,Oakwood-Richmondtown,Okwd_Rmtwn,0,SI03,SI03 South Shore (CD 3 Approximation),44192.9044817,5.196704015359526,67988358,02/13/2026 02:11:00 PM,02/11/2026 10:31:00 PM,DEP,Department of Environmental Protection,Sewer,RAIN GARDEN STRUCTURE (GIRGS),GIRGS,RESIDENTIAL BUILDING,10306,253 GUYON AVENUE,GUYON AVENUE,CLAWSON ST,PENDALE ST,CLARKE AVENUE,MONTREAL AVENUE,ADDRESS,STATEN ISLAND,TYSENS LANE,N/A,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/12/2026 12:00:00 AM,03 STATEN ISLAND,50,Precinct 122,5042990006,STATEN ISLAND,950501,143779,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.561251723879998,-74.121461405519995,POINT (-74.121461405519 40.561251723882),0.142906397003468,0.000552581998549
1669,254,row-v538-5mkq-w7pg,rv-3jnk~mhbb-gumy,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,5,Staten Island,085,SI0302,Great Kills-Eltingville,GrtKls_Evl,0,SI03,SI03 South Shore (CD 3 Approximation),67428.0398167,10.845965282563979,67989373,02/13/2026 09:54:10 PM,02/13/2026 09:19:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,NO WATER,RESIDENTIAL BUILDING,10308,45 EAST STROUD AVENUE,EAST STROUD AVENUE,BEND,ARMSTRONG AVE,HYLAN BOULEVARD,WHITMAN AVENUE,ADDRESS,STATEN ISLAND,MARGARET STREET,N/A,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,03 STATEN ISLAND,51,Precinct 122,5054720063,STATEN ISLAND,939886,141618,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.555273450649999,-74.159650149699999,POINT (-74.159650149702 40.555273450655),0.215479481512642,0.001153086701110
751,255,row-7avr.past~kv2k,rv-ie8y~9rid-qx9n,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,5,Staten Island,085,SI0303,Arden Heights-Rossville,ArdnHts,0,SI03,SI03 South Shore (CD 3 Approximation),38159.8607048,6.296333401772004,67981652,02/13/2026 05:22:19 PM,02/13/2026 05:22:19 PM,DOB,Department of Buildings,Electrical,Electrical Wiring Defective/Exposed,WA1,Street,10312,200 HUGUENOT AVENUE,HUGUENOT AVENUE,ANNADALE RD,WOODROW RD,DEAD END,CORRELL AVENUE,ADDRESS,STATEN ISLAND,MAGUIRE AVENUE,N/A,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,02/13/2026 12:00:00 AM,03 STATEN ISLAND,51,Precinct 123,5061100032,STATEN ISLAND,928361,140111,UNKNOWN,Unspecified,STATEN ISLAND,,,,,,,,40.551071891239999,-74.201111916160002,POINT (-74.201111916157 40.55107189124),0.124463145419408,0.000669416959881
1360,256,row-sx8y~zsrw-k3am,rv-byv5_wwkk.c46j,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,5,Staten Island,085,SI0304,Annadale-Huguenot-Prince's Bay-Woodrow,Anndl_Wdrw,0,SI03,SI03 South Shore (CD 3 Approximation),67585.202318,16.761989525581953,67979619,02/13/2026 12:41:00 PM,02/13/2026 08:04:10 AM,DEP,Department of Environmental Protection,Water System,No Water (WNW),WNW,RESIDENTIAL BUILDING,10309,6054 AMBOY ROAD,AMBOY ROAD,TERRACE AVE,MAGUIRE AVE,AMBOY ROAD,EAGAN AVENUE,ADDRESS,STATEN ISLAND,STAFFORD AVENUE,N/A,Open,,The Department of Transportation determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,02/13/2026 08:04:10 AM,03 STATEN ISLAND,51,Precinct 123,5067600049,STATEN ISLAND,926137,130754,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.525374461120002,-74.209034417360002,POINT (-74.209034417363 40.525374461124),0.212586239149381,0.001781475228263
