Join_Count,TARGET_FID,F_id,F_version,F_created_at,F_updated_at,borocode,boroname,countyfips,nta2020,ntaname,ntaabbrev,ntatype,cdta2020,cdtaname,shape_leng,area_km2,Unique_Key,Created_Date,Closed_Date,Agency,Agency_Name,Problem__formerly_Complaint_Type_,Problem_Detail__formerly_Descriptor_,Additional_Details,Location_Type,Incident_Zip,Incident_Address,Street_Name,Cross_Street_1,Cross_Street_2,Intersection_Street_1,Intersection_Street_2,Address_Type,City,Landmark,Facility_Type,Status,Due_Date,Resolution_Description,Resolution_Action_Updated_Date,Community_Board,Council_District,Police_Precinct,BBL,Borough,X_Coordinate__State_Plane_,Y_Coordinate__State_Plane_,Open_Data_Channel_Type,Park_Facility_Name,Park_Borough,Vehicle_Type,Taxi_Company_Borough,Taxi_Pick_Up_Location,Bridge_Highway_Name,Bridge_Highway_Direction,Road_Ramp,Bridge_Highway_Segment,Latitude,Longitude,Location,Shape_Length,Shape_Area
0,229,row-uf58_mdni_66m8,rv-gt8n~4qp8.q9rd,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN1371,Montefiore Cemetery,MntfrCem,7,QN13,QN13 Queens Village-Bellerose-Rosedale (CD 13 Approximation),11843.0837057,0.494433261155280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039500509267963,0.000052670687472
1748,230,row-i9az.jxy6_hanb,rv-km6n_mz5a_x5fr,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN1401,Far Rockaway-Bayswater,FrRckwy,0,QN14,QN14 The Rockaways (CD 14 Approximation),48622.4860573,5.618274689300171,67980622,02/13/2026 05:04:24 PM,02/12/2026 07:28:30 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT,RESIDENTIAL BUILDING,11691,10-39 MCBRIDE STREET,MCBRIDE STREET,,,,,ADDRESS,FAR ROCKAWAY,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,14 QUEENS,31,Precinct 101,4157140130,QUEENS,1051449,159153,PHONE,Unspecified,QUEENS,,,,,,,,40.603259750740001,-73.758000881279997,POINT (-73.758000881279 40.603259750745),0.155502129747308,0.000597758114369
808,231,row-qzie~6z86~56gp,rv-j55a~8hvr_ybka,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN1402,Rockaway Beach-Arverne-Edgemere,RckwyBch,0,QN14,QN14 The Rockaways (CD 14 Approximation),67307.1100702,4.691807477981643,67984920,02/13/2026 10:19:42 PM,02/13/2026 05:31:18 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,11692,56-10 BEACH CHANNEL DRIVE,BEACH CHANNEL DRIVE,,,,,ADDRESS,ARVERNE,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,14 QUEENS,31,Precinct 101,4160020001,QUEENS,1043467,156099,ONLINE,Unspecified,QUEENS,,,,,,,,40.594934095390002,-73.786772556970007,POINT (-73.786772556969 40.594934095387),0.217425010239122,0.000499111878073
362,232,row-vdhh~h39y_xm5v,rv-e99s_3i3d_2au3,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN1403,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,BrzyPt,0,QN14,QN14 The Rockaways (CD 14 Approximation),104333.596537,6.431950480075090,67982033,02/13/2026 08:24:32 PM,02/13/2026 01:06:42 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT AND NO HOT WATER,RESIDENTIAL BUILDING,11694,109-14 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,,,,,ADDRESS,FAR ROCKAWAY,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,14 QUEENS,32,Precinct 100,4161660081,QUEENS,1031170,151185,PHONE,Unspecified,QUEENS,,,,,,,,40.581519800599999,-73.831085355560006,POINT (-73.831085355562 40.581519800602),0.341801936917626,0.000684092544086
0,233,row-h5tj-ptda_p4s9,rv-ayra_5mfg~cysz,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN1491,Rockaway Community Park,RckwyCPk,9,QN14,QN14 The Rockaways (CD 14 Approximation),21696.3677108,0.829594863254467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.067594827328192,0.000088267191469
0,234,row-qwvt~qgbp~k787,rv-8unp-ngfu-p9j5,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN8081,LaGuardia Airport,LGA,8,QN80,QN80 LaGuardia Airport (JIA 80 Approximation),45928.7995297,2.842117589524216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.130950316846127,0.000303160570366
6,235,row-ectz-zkbj_3wj6,rv-fmpz-jr8x_c945,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN8191,Flushing Meadows-Corona Park,FlshMdwCPk,9,QN81,QN81 Flushing Meadows-Corona Park (JIA 81 Approximation),61510.7659461,5.129021764111894,67967818,02/12/2026 05:53:41 AM,02/12/2026 12:49:21 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT AND NO HOT WATER,RESIDENTIAL BUILDING,11355,58-37 COLLEGE POINT BOULEVARD,COLLEGE POINT BOULEVARD,,,,,ADDRESS,FLUSHING,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",02/12/2026 12:00:00 AM,07 QUEENS,20,Precinct 109,4063540049,QUEENS,1029807,210825,PHONE,Unspecified,QUEENS,,,,,,,,40.745225166479997,-73.835589238110003,POINT (-73.835589238114 40.745225166476),0.190716202789181,0.000546823829359
0,236,row-fgp4-raid.y2yv,rv-imia~ferc.23gj,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN8291,Forest Park,FrstPk,9,QN82,QN82 Forest Park (JIA 82 Approximation),29485.1239276,2.230602068165768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.097930885560114,0.000237677371894
0,237,row-y2k2-3hnr_bxmx,rv-p8er-mnur_8ns9,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN8381,John F. Kennedy International Airport,JFK,8,QN83,QN83 JFK International Airport (JIA 83 Approximation),107123.911719,18.319559259775442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.334713730566539,0.001950416588573
0,238,row-2myr-tp3v.qwhs,rv-nb35~buuh_j3fa,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN8491,Jamaica Bay (East),JmcaBy_E,9,QN84,QN84 Jamaica Bay (East) (JIA 84 Approximation),175420.883968,6.495794625421236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.467207839901968,0.000691277081345
0,239,row-pjfv.ivkw-ns5d,rv-66ij-9dc9_9kmt,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,4,Queens,081,QN8492,Jacob Riis Park-Fort Tilden-Breezy Point Tip,JcbRsPk,9,QN84,QN84 Jamaica Bay (East) (JIA 84 Approximation),63381.1042486,4.889882007871530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209937408381587,0.000519930515196
653,240,row-wcrf.t37n_x7dz,rv-7drd.hgda_ix3e,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,5,Staten Island,085,SI0101,St. George-New Brighton,StGrg,0,SI01,SI01 North Shore (CD 1 Equivalent),31945.028276,2.462760643288381,67980652,02/13/2026 03:08:08 PM,02/11/2026 08:38:23 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HOT WATER,RESIDENTIAL BUILDING,10301,77 YORK AVENUE,YORK AVENUE,,,,,ADDRESS,STATEN ISLAND,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,01 STATEN ISLAND,49,Precinct 120,5000520046,STATEN ISLAND,959762,174187,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.644745858740002,-74.088241677420001,POINT (-74.088241677423 40.644745858743),0.106245816427793,0.000262182610438
226,241,row-c9h8_r5ry_d8t9,rv-m99v~w9na_k2mx,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,5,Staten Island,085,SI0102,Tompkinsville-Stapleton-Clifton-Fox Hills,Tkvl_Stptn,0,SI01,SI01 North Shore (CD 1 Equivalent),31620.254464,2.252103757285239,67980681,02/13/2026 10:50:40 PM,02/12/2026 09:53:09 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,10304,166 VANDERBILT AVENUE,VANDERBILT AVENUE,,,,,ADDRESS,STATEN ISLAND,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,01 STATEN ISLAND,49,Precinct 120,5028670001,STATEN ISLAND,962793,165160,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.619976527139997,-74.077290876500001,POINT (-74.077290876495 40.61997652714),0.099485803980736,0.000239699479308
408,242,row-p9s6-dgax~hqwv,rv-i29z-mic6_9y66,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,5,Staten Island,085,SI0103,Rosebank-Shore Acres-Park Hill,Rsbnk_PkHl,0,SI01,SI01 North Shore (CD 1 Equivalent),35208.6948449,3.274929876503793,67986277,02/13/2026 05:07:48 PM,02/09/2026 03:49:32 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT AND NO HOT WATER,RESIDENTIAL BUILDING,10305,1253 BAY STREET,BAY STREET,,,,,ADDRESS,STATEN ISLAND,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,01 STATEN ISLAND,49,Precinct 120,5028310005,STATEN ISLAND,966139,162573,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.612883221700002,-74.065231219200001,POINT (-74.0652312192 40.612883221702),0.113285115069385,0.000348488469615
651,243,row-67q5.r5ba-cexx,rv-kzs8~4c72_gne7,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,5,Staten Island,085,SI0104,West New Brighton-Silver Lake-Grymes Hill,WstNwBrgtn,0,SI01,SI01 North Shore (CD 1 Equivalent),55177.8673975,7.930091438776910,67987745,02/13/2026 06:44:54 PM,02/12/2026 12:29:50 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,10301,24 OXFORD PLACE,OXFORD PLACE,,,,,ADDRESS,STATEN ISLAND,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,01 STATEN ISLAND,49,Precinct 120,5001150049,STATEN ISLAND,960012,170202,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.633808579010001,-74.087326496079996,POINT (-74.087326496076 40.633808579006),0.175662053412804,0.000844052485898
88,244,row-iapw_k6rf_ujsw,rv-twwx.b7ta-ccrq,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,5,Staten Island,085,SI0105,Westerleigh-Castleton Corners,Wstrlgh,0,SI01,SI01 North Shore (CD 1 Equivalent),42608.1040117,7.109780302254777,67933338,02/10/2026 05:24:46 PM,02/11/2026 01:05:27 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT AND NO HOT WATER,RESIDENTIAL BUILDING,10314,135 KINGSLEY AVENUE,KINGSLEY AVENUE,,,,,ADDRESS,STATEN ISLAND,,,Closed,,HPD called the telephone number on file for this complaint.  Someone at that number indicated that the condition was corrected. The complaint has been closed. Please submit a new service request with 311 if the condition still exists.,02/11/2026 12:00:00 AM,01 STATEN ISLAND,50,Precinct 120,5003570018,STATEN ISLAND,949456,165977,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.622176680929996,-74.125336625410000,POINT (-74.125336625414 40.622176680926),0.141696326844118,0.000756617881585
224,245,row-dwrs_xdqx-5cqg,rv-5phj.ynss.7b68,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,5,Staten Island,085,SI0106,Port Richmond,PrtRchmnd,0,SI01,SI01 North Shore (CD 1 Equivalent),39708.1608207,3.366521520739700,67979441,02/13/2026 09:27:32 AM,02/13/2026 12:12:29 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HOT WATER,RESIDENTIAL BUILDING,10302,60 AVENUE B,AVENUE B,,,,,ADDRESS,STATEN ISLAND,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,01 STATEN ISLAND,49,Precinct 121,5010120045,STATEN ISLAND,948223,171143,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.636351317900001,-74.129805767110000,POINT (-74.129805767114 40.636351317898),0.127096474653132,0.000358351790867
407,246,row-ur77_s6qm.2zwf,rv-mpr4~s5rp-apuz,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,5,Staten Island,085,SI0107,Mariner's Harbor-Arlington-Graniteville,MrnrsHrbr,0,SI01,SI01 North Shore (CD 1 Equivalent),71332.7003512,8.304528943502065,67982031,02/13/2026 07:34:37 AM,02/13/2026 01:56:03 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT AND NO HOT WATER,RESIDENTIAL BUILDING,10303,6 LUDWIG LANE,LUDWIG LANE,,,,,ADDRESS,STATEN ISLAND,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,01 STATEN ISLAND,49,Precinct 121,5016750003,STATEN ISLAND,940288,165939,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.622031629689999,-74.158361725399999,POINT (-74.158361725397 40.622031629692),0.221865297792860,0.000883948925945
0,247,row-n2gz_3si9.8w9y,rv-pu8i-fetr.9c5q,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,5,Staten Island,085,SI0191,Snug Harbor,SngHrbr,9,SI01,SI01 North Shore (CD 1 Equivalent),9028.40258177,0.350091998920645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028788575024845,0.000037270608348
244,248,row-wanf~64bh-qng5,rv-8uz4_7683.vsbn,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,5,Staten Island,085,SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Grsmr_SBch,0,SI02,SI02 Mid-Island (CD 2 Approximation),43110.1442808,7.442701079683501,67928174,02/10/2026 10:40:01 PM,02/12/2026 09:55:53 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT,RESIDENTIAL BUILDING,10305,7 CEDAR AVENUE,CEDAR AVENUE,,,,,ADDRESS,STATEN ISLAND,,,Closed,,HPD called the telephone number on file for this complaint.  Someone at that number indicated that the condition was corrected. The complaint has been closed. Please submit a new service request with 311 if the condition still exists.,02/12/2026 12:00:00 AM,02 STATEN ISLAND,50,Precinct 122,5031180030,STATEN ISLAND,966270,156898,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.597306775520003,-74.064744283259998,POINT (-74.064744283259 40.597306775524),0.138830369193803,0.000791773409034
95,249,row-x2e6~fbkf-9yg3,rv-re4h-h2w3_urzq,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,5,Staten Island,085,SI0202,New Dorp-Midland Beach,NwDrp_MBch,0,SI02,SI02 Mid-Island (CD 2 Approximation),49754.8656472,5.776613813897039,67979386,02/13/2026 06:23:26 AM,02/13/2026 04:46:58 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT,RESIDENTIAL BUILDING,10306,408 LINCOLN AVENUE,LINCOLN AVENUE,,,,,ADDRESS,STATEN ISLAND,,,Open,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,02/13/2026 12:00:00 AM,02 STATEN ISLAND,50,Precinct 122,5037410031,STATEN ISLAND,956357,148777,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.574990606679997,-74.100406515949999,POINT (-74.10040651595 40.574990606682),0.161476326493792,0.000614356944790
90,250,row-bnkt.7c5b.mm94,rv-fd7g-5jxz.irdt,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,5,Staten Island,085,SI0203,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,TdtHl,0,SI02,SI02 Mid-Island (CD 2 Approximation),71383.0338012,17.308777662797741,67979413,02/13/2026 09:27:27 AM,02/13/2026 01:14:49 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HEAT AND NO HOT WATER,RESIDENTIAL BUILDING,10314,460N BRIELLE AVENUE,BRIELLE AVENUE,,,,,ADDRESS,STATEN ISLAND,,,Open,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/13/2026 12:00:00 AM,02 STATEN ISLAND,50,Precinct 122,5009550075,STATEN ISLAND,946636,155642,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.593797732840002,-74.135437388390002,POINT (-74.135437388392 40.593797732843),0.232484085918284,0.001841246346968
60,251,row-gucu.si8b~neh6,rv-vdd7.nnz5-d8wd,2025-11-24T21:27:53.701Z,2025-11-24T21:27:53.701Z,5,Staten Island,085,SI0204,New Springville-Willowbrook-Bulls Head-Travis,NwSprngvl,0,SI02,SI02 Mid-Island (CD 2 Approximation),91480.449569,19.452420627894728,67913455,02/09/2026 11:39:58 AM,02/10/2026 08:28:39 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,NO HEAT,RESIDENTIAL BUILDING,10314,2 ELMWOOD PARK DRIVE,ELMWOOD PARK DRIVE,,,,,ADDRESS,STATEN ISLAND,,,Closed,,"This complaint is a duplicate of a building-wide condition already reported by another tenant.  The original complaint is still open, and HPD may only need to confirm that the condition exists by inspecting one apartment.  If we cannot contact the tenant from the original complaint or get access to that apartment, HPD may attempt to contact the person who filed this complaint to verify the correction of the condition or may conduct an inspection of your unit. You can check HPDONLINE to see if a",02/10/2026 12:00:00 AM,02 STATEN ISLAND,51,Precinct 121,5024507506,STATEN ISLAND,939066,151066,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.581202188070002,-74.162664165709998,POINT (-74.162664165708 40.581202188067),0.284376729872944,0.002069708283641
